index,true,predicted,predicted_probability,occlusion_mode
455,angry,sad,0.46125155687332153,random
456,angry,fear,0.7932687997817993,random
462,angry,surprise,0.43322980403900146,random
468,angry,sad,0.42759114503860474,random
470,angry,neutral,0.47377145290374756,random
472,angry,fear,0.8788132071495056,random
473,angry,surprise,0.5995762348175049,random
474,angry,sad,0.5960084199905396,random
476,angry,surprise,0.43282556533813477,random
477,angry,neutral,0.3678259253501892,random
478,angry,sad,0.6836420297622681,random
479,angry,fear,0.430473655462265,random
481,angry,sad,0.49858325719833374,random
482,angry,surprise,0.8781075477600098,random
483,angry,neutral,0.8958052396774292,random
484,angry,neutral,0.4235878586769104,random
485,angry,neutral,0.4437532424926758,random
486,angry,neutral,0.576317310333252,random
492,angry,sad,0.5145864486694336,random
496,angry,sad,0.3777271509170532,random
497,angry,neutral,0.35328805446624756,random
499,angry,sad,0.5238001346588135,random
504,angry,sad,0.42263710498809814,random
506,angry,sad,0.6738408803939819,random
507,angry,sad,0.30363398790359497,random
508,angry,fear,0.5180822610855103,random
510,angry,sad,0.5739966630935669,random
520,angry,sad,0.3714982867240906,random
522,angry,sad,0.7133888006210327,random
523,angry,disgust,0.327205091714859,random
528,angry,neutral,0.47009485960006714,random
530,angry,fear,0.48740360140800476,random
531,angry,happy,0.5236467123031616,random
532,angry,fear,0.6437157392501831,random
533,angry,sad,0.4901735186576843,random
537,angry,sad,0.6763026714324951,random
538,angry,sad,0.4026833176612854,random
539,angry,neutral,0.4254947602748871,random
540,angry,fear,0.5974642038345337,random
543,angry,sad,0.5930825471878052,random
544,angry,fear,0.4275853931903839,random
549,angry,neutral,0.5245458483695984,random
550,angry,happy,0.7212177515029907,random
552,angry,neutral,0.6830642223358154,random
553,angry,happy,0.5931062698364258,random
558,angry,fear,0.4024008512496948,random
560,angry,surprise,0.9420654773712158,random
562,angry,happy,0.5294612050056458,random
563,angry,fear,0.46428582072257996,random
565,angry,sad,0.6604957580566406,random
567,angry,neutral,0.8057395219802856,random
568,angry,sad,0.296274334192276,random
570,angry,sad,0.6220054030418396,random
572,angry,disgust,0.6489152908325195,random
573,angry,sad,0.5801374316215515,random
578,angry,neutral,0.48163941502571106,random
580,angry,neutral,0.7230638265609741,random
583,angry,surprise,0.6893529295921326,random
584,angry,fear,0.7715812921524048,random
587,angry,surprise,0.3952561020851135,random
593,angry,fear,0.8979892730712891,random
594,angry,disgust,0.49553555250167847,random
595,angry,neutral,0.45259520411491394,random
597,angry,sad,0.7601357698440552,random
599,angry,neutral,0.4053375720977783,random
603,angry,fear,0.6646059155464172,random
605,angry,fear,0.3684275448322296,random
606,angry,sad,0.8037879467010498,random
616,angry,fear,0.393388569355011,random
621,angry,sad,0.42227452993392944,random
622,angry,disgust,0.2731396555900574,random
623,angry,sad,0.6070702075958252,random
626,angry,sad,0.7247475385665894,random
628,angry,sad,0.830276370048523,random
629,angry,fear,0.36048009991645813,random
630,angry,fear,0.507370114326477,random
631,angry,fear,0.7407039999961853,random
632,angry,sad,0.3730602264404297,random
633,angry,sad,0.39588525891304016,random
634,angry,sad,0.7244677543640137,random
635,angry,sad,0.5979689359664917,random
637,angry,fear,0.6289975643157959,random
638,angry,happy,0.4704124629497528,random
640,angry,surprise,0.41721299290657043,random
644,angry,sad,0.4782779812812805,random
645,angry,surprise,0.555251955986023,random
646,angry,sad,0.5568111538887024,random
648,angry,neutral,0.28331220149993896,random
652,angry,sad,0.4084048867225647,random
655,angry,sad,0.335396409034729,random
657,angry,neutral,0.3975403308868408,random
659,angry,disgust,0.7521699666976929,random
661,angry,sad,0.6718676090240479,random
665,angry,happy,0.5205363035202026,random
667,angry,sad,0.30048680305480957,random
668,angry,fear,0.45217984914779663,random
669,angry,neutral,0.5867823958396912,random
670,angry,sad,0.42999762296676636,random
673,angry,sad,0.8846613168716431,random
675,angry,sad,0.6136090159416199,random
679,angry,surprise,0.6487526297569275,random
682,angry,neutral,0.44171077013015747,random
687,angry,sad,0.373669296503067,random
688,angry,sad,0.36829525232315063,random
689,angry,neutral,0.705883264541626,random
692,angry,fear,0.7975965142250061,random
695,angry,fear,0.4857187271118164,random
698,angry,sad,0.3701390027999878,random
701,angry,sad,0.688883900642395,random
702,angry,sad,0.39381569623947144,random
704,angry,sad,0.581622838973999,random
705,angry,sad,0.5595858097076416,random
706,angry,sad,0.25589069724082947,random
707,angry,neutral,0.4145723283290863,random
710,angry,happy,0.7917495965957642,random
713,angry,neutral,0.37890517711639404,random
714,angry,sad,0.6077044606208801,random
718,angry,surprise,0.554561972618103,random
719,angry,fear,0.5400304794311523,random
720,angry,surprise,0.9681227207183838,random
727,angry,fear,0.49181967973709106,random
731,angry,fear,0.36676931381225586,random
735,angry,neutral,0.7464798092842102,random
736,angry,neutral,0.8307157754898071,random
740,angry,fear,0.6424311399459839,random
741,angry,happy,0.9443134069442749,random
743,angry,neutral,0.6486895084381104,random
746,angry,happy,0.5499240159988403,random
748,angry,fear,0.7190617322921753,random
751,angry,fear,0.7650478482246399,random
752,angry,neutral,0.40284430980682373,random
753,angry,disgust,0.7632184028625488,random
760,angry,sad,0.7033565044403076,random
761,angry,fear,0.489815890789032,random
762,angry,sad,0.3815876245498657,random
764,angry,neutral,0.49173814058303833,random
768,angry,happy,0.9810835719108582,random
773,angry,fear,0.9547585248947144,random
774,angry,neutral,0.47381335496902466,random
775,angry,sad,0.7728228569030762,random
778,angry,sad,0.7989393472671509,random
780,angry,sad,0.45541971921920776,random
784,angry,happy,0.6234408617019653,random
786,angry,sad,0.5276584625244141,random
789,angry,surprise,0.30499234795570374,random
791,angry,neutral,0.4535106420516968,random
794,angry,sad,0.5808489322662354,random
796,disgust,fear,0.5465344190597534,random
797,disgust,angry,0.33921128511428833,random
800,disgust,fear,0.5978403687477112,random
801,disgust,angry,0.4365282654762268,random
804,disgust,neutral,0.4452401399612427,random
806,disgust,angry,0.9599247574806213,random
810,disgust,sad,0.40051430463790894,random
819,disgust,fear,0.3391311764717102,random
821,disgust,angry,0.9164782762527466,random
828,disgust,fear,0.48052898049354553,random
831,disgust,happy,0.4180644750595093,random
834,disgust,fear,0.40318506956100464,random
837,disgust,angry,0.9702064394950867,random
838,disgust,neutral,0.41280871629714966,random
839,disgust,angry,0.5880792140960693,random
846,disgust,angry,0.9548057913780212,random
847,disgust,neutral,0.634782075881958,random
849,disgust,angry,0.48134148120880127,random
853,disgust,sad,0.5066707134246826,random
855,disgust,angry,0.6620953679084778,random
856,disgust,angry,0.9050037860870361,random
858,disgust,angry,0.44871336221694946,random
860,disgust,surprise,0.2966553270816803,random
863,disgust,angry,0.4983794093132019,random
865,disgust,angry,0.606498122215271,random
869,disgust,angry,0.5738212466239929,random
873,disgust,happy,0.4981618821620941,random
874,disgust,angry,0.7619354128837585,random
878,disgust,angry,0.47363853454589844,random
880,disgust,angry,0.4157788157463074,random
882,disgust,angry,0.4446781277656555,random
884,disgust,angry,0.7396985292434692,random
885,disgust,angry,0.7322694063186646,random
887,disgust,happy,0.4408928453922272,random
892,disgust,angry,0.5419960021972656,random
893,disgust,sad,0.5120601654052734,random
901,fear,neutral,0.5863626599311829,random
903,fear,sad,0.662137508392334,random
905,fear,sad,0.2909262478351593,random
907,fear,surprise,0.9988104701042175,random
909,fear,sad,0.48730796575546265,random
913,fear,angry,0.5104578733444214,random
915,fear,surprise,0.8760833740234375,random
917,fear,happy,0.7015568017959595,random
919,fear,surprise,0.6961690187454224,random
920,fear,neutral,0.35225534439086914,random
921,fear,neutral,0.7137700915336609,random
922,fear,sad,0.4410381317138672,random
923,fear,angry,0.4565827250480652,random
924,fear,sad,0.40702545642852783,random
925,fear,angry,0.5104063749313354,random
926,fear,angry,0.915677547454834,random
928,fear,angry,0.47535598278045654,random
931,fear,sad,0.4868643879890442,random
933,fear,angry,0.8706386089324951,random
937,fear,sad,0.4774952828884125,random
938,fear,neutral,0.8749473094940186,random
939,fear,angry,0.503364086151123,random
941,fear,surprise,0.688672661781311,random
943,fear,surprise,0.5154497623443604,random
944,fear,surprise,0.5765011310577393,random
945,fear,surprise,0.532044529914856,random
946,fear,angry,0.3802008330821991,random
949,fear,surprise,0.4935121536254883,random
950,fear,happy,0.6773709058761597,random
951,fear,happy,0.3423231542110443,random
954,fear,neutral,0.32570067048072815,random
955,fear,sad,0.7383290529251099,random
957,fear,sad,0.5283966064453125,random
958,fear,surprise,0.8408652544021606,random
959,fear,angry,0.5658299922943115,random
960,fear,happy,0.474845290184021,random
961,fear,sad,0.545049786567688,random
962,fear,neutral,0.3490649163722992,random
963,fear,surprise,0.994848370552063,random
964,fear,angry,0.9685437679290771,random
965,fear,happy,0.6774562001228333,random
968,fear,neutral,0.34864845871925354,random
969,fear,sad,0.42028069496154785,random
970,fear,sad,0.4346771538257599,random
972,fear,sad,0.5235062837600708,random
974,fear,angry,0.46622711420059204,random
977,fear,sad,0.43886280059814453,random
978,fear,sad,0.698759913444519,random
979,fear,neutral,0.7369774580001831,random
980,fear,surprise,0.6898515224456787,random
981,fear,sad,0.5515698194503784,random
982,fear,sad,0.3995537757873535,random
984,fear,angry,0.877356231212616,random
985,fear,sad,0.29791587591171265,random
987,fear,sad,0.6037667393684387,random
988,fear,neutral,0.6851146221160889,random
991,fear,angry,0.7495554685592651,random
993,fear,neutral,0.5175508856773376,random
994,fear,surprise,0.9810999631881714,random
996,fear,neutral,0.5505646467208862,random
997,fear,disgust,0.35978683829307556,random
998,fear,surprise,0.786339282989502,random
1001,fear,angry,0.435785710811615,random
1002,fear,surprise,0.932612419128418,random
1004,fear,happy,0.49051225185394287,random
1005,fear,surprise,0.8441586494445801,random
1006,fear,sad,0.5035582780838013,random
1009,fear,sad,0.6591423749923706,random
1010,fear,happy,0.3467941880226135,random
1013,fear,neutral,0.5446358919143677,random
1014,fear,angry,0.7045902013778687,random
1019,fear,sad,0.42422303557395935,random
1020,fear,angry,0.9380760192871094,random
1021,fear,sad,0.839117169380188,random
1023,fear,neutral,0.40984201431274414,random
1026,fear,sad,0.7758750319480896,random
1028,fear,neutral,0.42883729934692383,random
1029,fear,surprise,0.524795413017273,random
1031,fear,happy,0.8285576105117798,random
1033,fear,surprise,0.8596765398979187,random
1034,fear,angry,0.32348573207855225,random
1036,fear,surprise,0.5392825603485107,random
1037,fear,angry,0.8476839661598206,random
1038,fear,angry,0.7089253664016724,random
1040,fear,sad,0.6888382434844971,random
1041,fear,sad,0.661354660987854,random
1042,fear,sad,0.7008620500564575,random
1050,fear,neutral,0.32301652431488037,random
1052,fear,happy,0.7179828882217407,random
1053,fear,surprise,0.5488826632499695,random
1054,fear,angry,0.5204676985740662,random
1055,fear,sad,0.4282492399215698,random
1056,fear,surprise,0.9284666776657104,random
1058,fear,neutral,0.4335893392562866,random
1059,fear,surprise,0.4445211589336395,random
1060,fear,neutral,0.6123640537261963,random
1061,fear,angry,0.7060374021530151,random
1063,fear,sad,0.3511614501476288,random
1064,fear,sad,0.5266657471656799,random
1067,fear,angry,0.6356034278869629,random
1068,fear,neutral,0.4679899215698242,random
1069,fear,angry,0.5116865634918213,random
1070,fear,surprise,0.9999046325683594,random
1073,fear,sad,0.8805578351020813,random
1075,fear,surprise,0.526268482208252,random
1079,fear,sad,0.3492051362991333,random
1080,fear,happy,0.383484810590744,random
1082,fear,angry,0.6529042720794678,random
1087,fear,sad,0.6853152513504028,random
1088,fear,sad,0.5682192444801331,random
1089,fear,angry,0.6593939661979675,random
1090,fear,angry,0.5566242933273315,random
1091,fear,happy,0.7556121349334717,random
1093,fear,sad,0.6443547010421753,random
1096,fear,neutral,0.56925368309021,random
1097,fear,sad,0.4485873281955719,random
1099,fear,sad,0.5932046175003052,random
1100,fear,angry,0.6099177598953247,random
1102,fear,sad,0.6995208859443665,random
1104,fear,sad,0.36607033014297485,random
1107,fear,angry,0.8345812559127808,random
1108,fear,angry,0.7635115385055542,random
1109,fear,neutral,0.5394566059112549,random
1112,fear,sad,0.4851028323173523,random
1116,fear,sad,0.47690045833587646,random
1120,fear,neutral,0.5342773199081421,random
1124,fear,angry,0.6826951503753662,random
1125,fear,surprise,0.7923487424850464,random
1126,fear,neutral,0.28322941064834595,random
1129,fear,sad,0.5187464952468872,random
1130,fear,surprise,0.9813845157623291,random
1131,fear,surprise,0.8945753574371338,random
1133,fear,surprise,0.5491228103637695,random
1134,fear,surprise,0.4721772372722626,random
1135,fear,neutral,0.553475022315979,random
